kor_full,no,title,year
"컴퓨터 덧셈학습의 인지적 개인차에 대한 암묵적 연합검사를 적용한 뇌파 분석 컴퓨터 덧셈학습, 암묵적 연합검사, 정량뇌파, 뇌반구성 본 연구는 컴퓨터를 통한 덧셈학습을 낮은 숫자(1 – 5)의 조합인 덧셈 학습과 높은 숫자(6 – 9)의 조합인 덧셈학습으로 나누어 문제 난이도에 따른 뇌 반구성을 분석하였다. 뇌 반구성의 특성을 보기 위하여 암묵적 연합검사(IAT, Implicit Association Test)를 통하여 덧셈학습 형태를 뇌의 반구성을 나타내는 감정과 논리와 연합시켜 덧셈 학습의 난이도에 따른 인지적 차이를 좌우뇌와 연결하여 분석하였다. 연구결과 뇌의 전체영역에서는 두정엽쪽의 저알파파(8-10Hz)와 후두엽의 SMR파(12Hz-15Hz), 남녀별로는 남자는 의미 있는 차이가 없고 여자인 경우 전두엽의 알파파(8-12Hz)에서 의미 있는 차이를 보여주었다. 뇌의 반구성은 측두엽을 중심으로 세타파(4-8Hz)와 베타파(12-30Hz)에서 의미 있는 차이를 보여주었다. 본 연구를 통하여 개인별 뇌기능의 특성에 기반한 컴퓨터 수학학습의 구성과 자료 개발을 위한 생리학적 기반 근거를 마련하였다. 본 연구결과는 수학 정보교육에서의 난이도 구성 및 문제해결과정의 학습자 인지과정에 대한 뇌활성도를 제시한 것으로 다양한 정보교육 과목 및 문제유형의 뇌과학적 규명에 대한 가능성을 보여주었다.",597.0,컴퓨터 덧셈학습의 인지적 개인차에 대한 암묵적 연합검사를 적용한 뇌파 분석,2011.0
"초등학교에서 로봇활용실험이 과학탐구능력에 미치는 효과 로봇활용교육, 컴퓨터기반실험, 과학탐구능력 본 연구는 초등학교 과학수업에서 로봇활용 MBL수업을 적용 후 학생들의 과학탐구능력에 미치는 교육적 효과를 조사하였다. 또한 로봇활용 과학수업에 대한 학생들의 인식 조사 및 인터뷰가 수행되었다. 실험 집단은 로봇활용 과학 수업을 통제집단은 교과서, 실험관찰을 활용한 전통적인 과학수업을 실시하였다. 연구결과 탐구능력의 측정, 예상, 추리 세 가지 영역에서 유의미한 차이가 발견되었다(<.05). 그러나 관찰과 분류 요소에서는 유의미한 차이는 발견되지 않았다. 로봇활용 과학실험 수업에 대한 학생들의 인식조사 결과 로봇을 통하여 과학수업에 흥미를 가지게 되었으며 쉽게 학습내용을 이해한 것으로 나타났다.",598.0,초등학교에서 로봇활용실험이 과학탐구능력에 미치는 효과,2011.0
"교육대학 컴퓨터교육과정 실태 분석 및 개선방안 연구 컴퓨터교육과정, 교육대학 교육과정, ICT 교육과정 현재 정보통신기술은 나날이 발전하여 우리의 생활과 교육현장에 혁신적인 변화를 불러일으키고 있으나 2007교육과정 개정이후 학교 컴퓨터교육은 점점 위축되어 가고 있다. 이런 상황에서 교육대학 교육과정개편은 학교 컴퓨터 교육과정에 영향을 받을 수 있을 것이다. 그러므로 본 논문에서는 교육대학 컴퓨터관련 교육과정의 방향을 모색하고자 전국교육대학 컴퓨터교육과정 현황을 조사 및 분석하고 교사, 학생, 교수의 설문결과를 바탕으로 교육대학 컴퓨터관련 교육과정 개선안을 제안하였다. 본 논문의 결과가 교육대학 컴퓨터관련 교육과정 개정작업에 도움을 줄 것으로 기대한다.",599.0,교육대학 컴퓨터교육과정 실태 분석 및 개선방안 연구,2011.0
"초등학교 재량활동시간에 라인트레이서를 이용한 C프로그래밍 학습모형 로봇, 라인트레이서, 프로그래밍, 교육과정, 평가 최근 IT 및 융합기술 발달로 로봇이 컴퓨터를 대신하여 문제해결력, 알고리즘향상 학습을 위한 새로운 창의성교구로 각광을 받고 있다. 본 연구에서는 초등학교 고학년생이 재량활동시간에 라인트레이서를 이용하여 프로그래밍학습을 할 수 있도록 교육과정(12차시분)을 제안하고 성공 가능성을 평가하기 위해 차시별 학습결과물 중심으로 성취수준을 평가하였다. 결과로서, 실행오류의 분석을 통해 라인트레이서를 이용한 프로그래밍 학습이 컴퓨터프로그래밍 학습에 비해 창의성요소가 우수함을 확인하였다. 또한, 라인트레이서를 이용한 프로그래밍학습 방법은 컴퓨터를 대신할 새로운 창의성 학습도구로 성공할 수 있는 가능성을 확인하였다.",600.0,초등학교 재량활동시간에 라인트레이서를 이용한 C프로그래밍 학습모형,2011.0
"중앙관리형 웹사이트군 저작 및 관리 플랫폼(CWAMP) 개발에 관한 연구: 교육기관 사례를 중심으로 교육용 웹사이트, 웹에디터, 위젯, 웹사이트 관리 최근 들어서 웹사이트가 홍보 수단을 넘어 소통 채널로의 활용이 본격화 되면서 각급 교육기관들의 웹사이트에도 변화가 나타나고 있다. 즉, 웹사이트를 일방적 소통의 장에서 상호작용을 통해 교육효과까지 꾀하는 교육 채널로서 활용하기 시작하는 것이다. 교육기관 웹사이트들의 경우 학교별로 내용은 조금씩 다를 수 있으나 유사한 커리큘럼을 유사한 일정으로 운영하는 방식이라서 실제 웹사이트의 유형이 유사하게 나타난다. 웹사이트의 저작과 관리를 용이하게 하고자 하는 연구는 2000년대 초부터 활발하게 이루어졌으나, 대부분 단일 웹사이트의 운영과 관련된 것으로 각 교육청 산하 학교 웹사이트처럼 사용하는 기능 및 운영 형태가 유사한 웹사이트들의 저작과 관리에는 적합하지 못하였다. 본 연구에서는 웹사이트 군을 구축하는데 있어서 다양한 디자인과 기능을 재사용하여 저작할 수 있으며, 웹사이트 군을 통합적으로 관리할 수 있는 중앙관리방식의 웹사이트 저작 및 관리 플랫폼을 설계, 개발하여 교육분야에 적용하여 구현해 보았다.",601.0,중앙관리형 웹사이트군 저작 및 관리 플랫폼(CWAMP) 개발에 관한 연구: 교육기관 사례를 중심으로,2011.0
"현장체험학습 지원을 위한 안드로이드 LBS 애플리케이션 개발 현장체험학습, 위치 기반 서비스, 안드로이드 본 연구에서는 스마트폰의 확산으로 인해 확대되고 있는 LBS를 교육 영역에서 활용하고자 현장체험학습 지원을 위한 애플리케이션을 개발하였다. 목적에 맞는 기능을 선정하기 위하여 현직 초등 교사를 대상으로 요구 설문 조사를 실시하였고, 설문 결과 분석을 바탕으로 요구 기능을 반영하여 애플리케이션을 구현하였다. 구현된 애플리케이션은 현직 초등 교사를 대상으로 설명 및 시연을 하고 사용 경험을 제공하여 효과성 검증 설문을 실시하였으며, 설문 결과 학교 현장에서 현장체험학습에 활용 가능성이 높은 것으로 분석되었다.",602.0,현장체험학습 지원을 위한 안드로이드 LBS 애플리케이션 개발,2011.0
"기술수용모형을 이용한 소셜 네트워킹 기반 토의 학습의 효과 분석 트위터, 토의학습, 기술수용모형, 마이크로 블로깅, 소셜 네트워크 서비스 본 연구에서는 소셜 네트워크 서비스의 대표적인 도구인 트위터를 활용한 토의 수업의 교육전략을 제안하고, 이를 적용한 실험을 실시하였다. 초등학생들의 일부가 패널토의에 참여하고 나머지는 방청객이 되어 트위터를 사용하여 토의에 참여하였다. 기술수용모형을 적용하여 효과성을 분석하고 설문조사로 만족도 및 협력학습의 효과성을 검증하였다. 실험 결과 용이성이 유용성에 영향을 미치며, 유용성이 태도에, 태도가 사용의도에 긍정적인 영향을 미치는 것으로 나타났다. 또한 트위터를 사용한 토의학습에 대한 만족도 및 협력학습의 효과면에도 매우 긍정적인 반응을 보였고, 회귀분석 결과 협력에 대한 인식이 유용성에 영향을 미치는 것으로 나타났다. 따라서 본 연구에서 제안한 트위터를 활용한 토의학습 전략이 효과적이었음을 알 수 있다.",603.0,기술수용모형을 이용한 소셜 네트워킹 기반 토의 학습의 효과 분석,2011.0
"채팅언어의 교육적 활용 및 순화를 위한 교육보조시스템 설계 및 구현 정보통신윤리교육, 채팅 정보사회의 문제점과 채팅의 역기능을 해결하기 위해서 교육적인 접근방안 모색의 필요성이 점차 증가하고 있다. 건강한 인격 형성과 그 과정이 자칫 훼손될 수 있는 초등학교 시기부터 정보통신윤리교육이 체계적으로 실시되어야 할 것이다. 이와 같은 문제의식에 기초하여 채팅 교육을 중심으로 우선 초등학교에서 실시하는 정보통신윤리교육과정을 분석하고, 그 결과를 바탕으로 정보통신윤리교육과정의 하위영역인 채팅교육에 적합한 교육 목표와 지도내용을 추출하여, 초등학교 채팅교육에 적합한 웹 기반 학습자료를 설계하고 구현하여 수업에 적용한 결과 매우 효과적임이 입증되었다.",604.0,채팅언어의 교육적 활용 및 순화를 위한 교육보조시스템 설계 및 구현,2011.0
"프로젝트 기반 학습의 STEAM 융합 교육과정 설계 -안드로이드 기반 동력 전달 학습 콘텐츠 개발 및 활용 중심으로- STEAM 융합 교육, 프로젝트 기반 학습, 안드로이드, 교육과정 설계 STEAM 교육은 과학․기술․공학․예술․수학 교과의 연계 지도를 통해 학습자의 과학기술에 대한 흥미와 이해를 높이고 융합적 사고와 문제해결능력을 배양할 수 있도록 주제 중심의 학습 내용으로 교육과정을 재구성하여 가르치는 것이다. 따라서 본 논문에서는 초등학교에서 운영할 수 있는 STEAM 교육과정을 프로젝트 기반 학습 형태로 설계하고 운영에 필요한 교수․학습 자료를 제작하였다. 또한 STEAM 교육에서 IT 기술이 모의실험 도구로 활용될 수 있는 방안을 모색하여 프로젝트 기반 학습의 교육 효과를 높이고자 안드로이드 기반에서 애플리케이션을 개발하였다.",605.0,프로젝트 기반 학습의 STEAM 융합 교육과정 설계 -안드로이드 기반 동력 전달 학습 콘텐츠 개발 및 활용 중심으로-,2011.0
"PBL 기반 초등 로봇 프로그래밍 교육과정 개발 컴퓨터과학교육, 프로그래밍교육, 초등로봇프로그래밍, 문제해결력 본 논문에서는 초등 ICT 정보교육과정의 “프로그래밍의 이해와 기초 및 문제해결전략과 표현“ 영역의 효율적인 지도를 위해 프로그래밍 교육과정을 제안하였다. 이를 위해 로봇프로그래밍 교육목표, 교육내용, 교육방법, 교육평가 부분을 제시하였다. 그리고 제안한 교육 방법을 적용한 PBL 기반 라인트레이서 프로그래밍 세부교수학습과정을 제안하고 이를 적용한 수업 결과를 서로 다른 개수의 광센서가 부착된 각 라인트레이서 문제에 대한 난이도 할당의 적절성 및 학생들의 문제해결력 측면에서 분석하였다.",606.0,PBL 기반 초등 로봇 프로그래밍 교육과정 개발,2011.0
"스크래치 EPL을 활용한 라인트레이서 시뮬레이션교육 프로그램 개발 컴퓨터과학교육, 로봇프로그래밍, 스크래치교육용프로그래밍언어, 웹코스웨어, 문제기반학습 본 논문은 PBL 기반 프로그래밍 교육방법에 기초하여 라인트레이서의 주행 알고리즘을 중심 학습 요소로 선정하였다. 본 논문에서는 스크래치 웹 코스웨어를 개발하여 로봇 프로그래밍 교육 발전에 걸림돌로 작용하는 과도한 비용 문제나 시간적, 공간적인 제약과 같은 환경적 여건의 부족 문제를 해소하기위해, 라인트레이서 동작시뮬레이션 스크래치 프로그램 및 교육 프로그램을 제안하였다. 그리고 실험 수업을 통해 초등 교육 현장에 적용함으로써 논리적 사고력과 문제해결력에 미치는 영향을 검증하였다.",607.0,스크래치 EPL을 활용한 라인트레이서 시뮬레이션교육 프로그램 개발,2011.0
"위키기반 프로젝트학습에서의 협력 지식 관리의 고찰 협력지식관리, 웹2.0, 위키, 프로젝트 학습 본 논문은 위키 기반 프로젝트 학습에서 지식관리 유형에 대한 연구이다. 프로젝트 학습에서 학습자에게 일어나는 지식의 흐름을 분석하기 위하여 SECI 지식관리 이론을 적용하여 위키 프로젝트 학습 시스템을 구현하였다. 구현된 시스템을 통하여 프로젝트 학습을 진행하여 단계별 지식관리의 유형을 분석하였다. 분석결과 예비계획 단계에서 암묵지를 바탕으로 새로운 지식을 만드는 표출화가 두드러지게 나타났다. 그리고 주제결정 단계와 활동계획 단계에서 지식의 연결화 과정이 나타났다. 또한 탐구 및 토의단계에서는 표출화와 연결화가 두드러지며 내면화 유형이 타나나기 시작했다. 결과공유 단계에서는 지식의 연결화가 가장 많이 나타났다. 여섯째, 반성 및 평가단계에서는 내면화 유형이 가장 많이 나타났으며, 지식의 평가를 위한 연결화 과정도 보였다. 이 연구는 프로젝트 학습에서 학습자의 지식관리 유형을 밝혀냄으로써 프로젝트 학습모형의 정교화에 기여할 수 있을 것이다.",608.0,위키기반 프로젝트학습에서의 협력 지식 관리의 고찰,2011.0
